frame_id,RMSE,RMSE_arkit,REL,REL_arkit
41069050_5050.998.png,1.7729685306549072,0.07202333956956863,1.7918541431427002,0.02513510175049305
41069050_5065.692.png,1.5317134857177734,0.028280742466449738,0.9774609208106995,0.017680028453469276
41069050_5047.000.png,1.6844919919967651,0.033011991530656815,1.523895263671875,0.026025591418147087
41069050_5059.394.png,1.7277791500091553,0.025807131081819534,1.6455835103988647,0.02001766860485077
41069050_5055.196.png,1.2541347742080688,0.025734297931194305,0.6397740840911865,0.01491260901093483
41069050_5045.000.png,1.8664058446884155,0.014903643168509007,2.6386780738830566,0.026905082166194916
41069050_5053.097.png,1.567574381828308,0.03627602010965347,1.1946176290512085,0.027665240690112114
41069050_5057.295.png,1.3348121643066406,0.034440748393535614,0.6894598603248596,0.018682003021240234
45663164_66018.384.png,1.3249768018722534,0.03849191963672638,0.6664065718650818,0.021289821714162827
45663164_66035.177.png,1.5448389053344727,0.06524557620286942,0.8949927091598511,0.015082024969160557
45663164_66030.979.png,1.338517665863037,0.03315667062997818,0.7240374088287354,0.012662289664149284
45663164_66020.483.png,1.421951413154602,0.029082506895065308,0.7841304540634155,0.014004404656589031
45663164_66005.489.png,1.224764347076416,0.0685768574476242,0.5074498057365417,0.016001390293240547
45663164_65998.292.png,1.451939582824707,0.031688008457422256,0.9326740503311157,0.014003968797624111
45663164_66007.888.png,1.34840726852417,0.07817575335502625,0.7900038361549377,0.023256953805685043
45663164_65959.307.png,1.354140043258667,0.0351065956056118,0.7406445145606995,0.018072117120027542
45663164_65981.398.png,1.3004382848739624,0.04929867386817932,0.679965078830719,0.023930618539452553
45663164_66022.582.png,1.451270580291748,0.06364507973194122,0.9104169607162476,0.018855325877666473
45663164_66037.376.png,1.5752431154251099,0.05269794911146164,0.8364622592926025,0.014084751717746258
45663164_65964.205.png,1.447561502456665,0.05443667620420456,0.8613366484642029,0.022161293774843216
45663164_65948.511.png,1.0128936767578125,0.05000467598438263,0.3845058083534241,0.020514782518148422
45663164_66026.880.png,1.4960378408432007,0.06512831151485443,1.0461841821670532,0.019255133345723152
45663164_66033.078.png,1.3315423727035522,0.031836170703172684,0.7280132174491882,0.012526671402156353
45663164_65985.697.png,1.222886323928833,0.037300363183021545,0.5576804280281067,0.017389724031090736
45663164_65988.196.png,1.3402284383773804,0.05088089033961296,0.7024291753768921,0.016965806484222412
45663164_65983.697.png,1.2118546962738037,0.0631990060210228,0.5669819712638855,0.01928367279469967
45663164_65979.299.png,1.4467918872833252,0.0385156013071537,0.8877784609794617,0.017850561067461967
45663164_65991.294.png,1.5705868005752563,0.07782258093357086,0.8530515432357788,0.02280527912080288
45663164_65993.294.png,1.360482096672058,0.05356372520327568,0.7533358335494995,0.02115917205810547
45663164_66028.880.png,1.4306086301803589,0.05613415688276291,0.8395541310310364,0.014575892128050327
45663164_66000.391.png,1.3911993503570557,0.029284991323947906,0.8240679502487183,0.015648648142814636
45663164_65970.103.png,1.1405255794525146,0.060021769255399704,0.4510231912136078,0.0181344635784626
45663164_65996.292.png,1.4029399156570435,0.06219625473022461,0.8475573062896729,0.018151825293898582
45663164_65961.406.png,1.4186705350875854,0.07779188454151154,0.8470751643180847,0.02119440957903862
45663164_66003.390.png,1.1928229331970215,0.06161465123295784,0.5239073038101196,0.01714135706424713
45663164_66011.386.png,1.4562745094299316,0.048901066184043884,0.9904763102531433,0.014138774946331978
45663164_66013.486.png,1.4298044443130493,0.019198307767510414,0.9460254311561584,0.012627141550183296
42446529_198771.109.png,1.7761887311935425,0.0766565203666687,1.2342911958694458,0.0223198514431715
42446529_198739.122.png,1.502498745918274,0.05342636629939079,1.2891262769699097,0.030486447736620903
42446529_198780.805.png,1.6935365200042725,0.06595170497894287,1.2743550539016724,0.021450718864798546
42446529_198787.602.png,1.8445795774459839,0.04349473491311073,3.1501638889312744,0.0402582548558712
42446529_198743.820.png,1.7598907947540283,0.04316340386867523,2.7107391357421875,0.037621788680553436
42446529_198733.024.png,1.444111943244934,0.043621040880680084,1.297973871231079,0.05170673131942749
42446529_198783.004.png,1.7450659275054932,0.07773011177778244,1.466888189315796,0.022762702777981758
42446529_198755.615.png,1.9092411994934082,0.02995794266462326,2.121001958847046,0.01587778516113758
42446529_198777.106.png,1.4573657512664795,0.03682975843548775,1.0795412063598633,0.02035476453602314
42446529_198728.826.png,1.5296212434768677,0.05519018694758415,0.9902907013893127,0.017135601490736008
42446529_198785.203.png,1.6696240901947021,0.04360796511173248,1.417725682258606,0.021100817248225212
42446529_198774.807.png,1.814819097518921,0.07258477807044983,1.3777904510498047,0.027024980634450912
42446529_198763.812.png,1.5966593027114868,0.03567013517022133,1.3685755729675293,0.027363935485482216
42446529_198753.516.png,1.4824495315551758,0.04552768915891647,0.7941327095031738,0.01724976859986782
42446529_198792.800.png,1.4903792142868042,0.060729242861270905,0.8559368848800659,0.017888592556118965
42446529_198795.798.png,1.583146333694458,0.0574556440114975,1.05130934715271,0.018842486664652824
42446529_198790.201.png,1.898440957069397,0.05924559012055397,1.7752970457077026,0.01881854236125946
42446529_198748.518.png,1.2624599933624268,0.06372234225273132,0.5240223407745361,0.012200452387332916
42446529_198798.397.png,1.4601978063583374,0.04227349907159805,0.9096453189849854,0.02871895022690296
42446529_198750.717.png,1.3599237203598022,0.04106069356203079,0.7804967164993286,0.02426222898066044
42446529_198761.812.png,1.165966510772705,0.06205593794584274,0.7102329730987549,0.035911060869693756
44358446_43071.159.png,1.567559838294983,0.06972531974315643,1.190023422241211,0.02796660177409649
44358446_43111.642.png,1.6675266027450562,0.0228069256991148,1.3738230466842651,0.01680789142847061
44358446_43077.656.png,1.418974757194519,0.03136877715587616,1.012499213218689,0.02053014561533928
44358446_43098.048.png,1.5989066362380981,0.03462677448987961,1.3169153928756714,0.024136926978826523
44358446_43015.182.png,1.5463778972625732,0.08017169684171677,1.4884147644042969,0.028338555246591568
44358446_43019.380.png,1.2524068355560303,0.04184872284531593,0.8140213489532471,0.027152176946401596
44358446_43105.345.png,1.5525351762771606,0.037348609417676926,1.2322534322738647,0.024386238306760788
44358446_43100.647.png,1.6210074424743652,0.06178836151957512,1.5923457145690918,0.023287836462259293
44358446_43040.771.png,1.4743839502334595,0.0402049794793129,0.9586532115936279,0.021352825686335564
44358446_43053.666.png,1.2415852546691895,0.042505811899900436,0.6648319959640503,0.021237974986433983
44358446_43055.765.png,1.2302886247634888,0.0629078596830368,0.503990650177002,0.02196231484413147
44358446_43047.169.png,1.4831598997116089,0.06938721239566803,0.9349154233932495,0.028622915968298912
44358446_43134.033.png,1.578049659729004,0.04191383719444275,1.20284903049469,0.02202792838215828
44358446_43102.746.png,1.304070234298706,0.04779210314154625,0.7306204438209534,0.02455325797200203
44358446_43030.076.png,1.2286180257797241,0.02900576777756214,0.690665066242218,0.01659710519015789
44358446_43109.543.png,1.6685740947723389,0.021298669278621674,1.2801504135131836,0.015806788578629494
44358446_43042.771.png,1.2148122787475586,0.03148479759693146,0.5535148978233337,0.016747720539569855
44358446_43121.938.png,1.36445152759552,0.040519408881664276,0.7857786417007446,0.024045409634709358
44358446_43114.041.png,1.7165955305099487,0.03420569375157356,2.022721767425537,0.02789916656911373
44358446_43084.053.png,1.4863672256469727,0.06149622052907944,1.0163755416870117,0.027030400931835175
44358446_43021.779.png,1.661778450012207,0.017812728881835938,1.962334156036377,0.025421377271413803
44358446_43017.281.png,1.4180337190628052,0.03739335387945175,0.8513851165771484,0.022051753476262093
44358446_43032.175.png,1.5782314538955688,0.025579016655683517,1.0624536275863647,0.019428059458732605
44358446_43075.357.png,1.2571556568145752,0.03822947293519974,0.7264228463172913,0.02353178709745407
44358446_43079.855.png,1.613574743270874,0.037288058549165726,1.2687723636627197,0.02111261524260044
44358446_43081.954.png,1.317901372909546,0.026520412415266037,0.621723473072052,0.01750016026198864
44358446_43119.839.png,1.974640965461731,0.03062598779797554,2.0523126125335693,0.019101973623037338
44358446_43025.878.png,1.6129227876663208,0.02231343649327755,1.1787059307098389,0.018419820815324783
44358446_43064.662.png,1.1032469272613525,0.06353075802326202,0.42348572611808777,0.019861815497279167
44358446_43060.163.png,1.0628184080123901,0.04619579017162323,0.41049647331237793,0.017574096098542213
44358446_43086.053.png,1.4082272052764893,0.06878740340471268,0.8512380123138428,0.02786690555512905
44358446_43131.934.png,1.6016638278961182,0.06865750998258591,1.3413132429122925,0.0294976644217968
