frame_id,RMSE_n_low,RMSE_n_high,RMSE_Trained,RMSE_arkit,REL_n_low,REL_n_high,REL_arkit,REL_Trained,Kendal_arkit,Kendal_n_low,Kenadal_n_high,Kendal_Trained
42446163_79618.187.png,0.5564389076900396,0.5504233327859287,0.8354110191942355,0.0510156353298506,0.2936325522255698,0.31755152427155664,0.018678845535653157,0.5738850782075017,0.8736393750464465,0.5322706700742749,0.7063359341411506,0.519548314746449
42446163_79574.204.png,0.38823271335249954,0.40157533203544704,0.7118846592512378,0.06083764389020557,0.14302474778375218,0.15988711022917462,0.014712312867047024,0.3453827110796846,0.9014516326423602,0.7692537107192391,0.851665238058851,0.7333856896701648
42446163_79576.303.png,0.17541231920575787,0.2407454303734328,0.21960700022604057,0.0430613942850765,0.04907686023878109,0.08823860636020434,0.018791402001992075,0.10798388933291482,0.9457190902900003,0.8709855397358207,0.8695304682913547,0.6713746045701214
42446163_79578.402.png,0.09513462635633713,0.12464418098306014,0.18787701356386496,0.034600415977397596,0.04701898411251476,0.07046283322177617,0.018105953884139266,0.1025202660373829,0.9760801760557385,0.8434882481887057,0.8968657146101737,0.8016303194942652
42446163_79613.888.png,0.4689775764410173,0.4730617859062842,0.17339879328612273,0.06393304610540447,0.16756825291715802,0.16039874981350688,0.018722698666486143,0.05986167642412335,0.848733726852091,0.4903330309534614,0.5182944163975762,0.5086319035752223
42446163_79582.601.png,0.14198264601739236,0.16862649221580414,0.354852909476256,0.05092521016217996,0.05000397434413466,0.06027884463405773,0.018406445870923955,0.20230780844854795,0.7877172891564157,0.5905434794718816,0.6067139769144431,0.3316721394159415
42446163_79595.296.png,0.22843073121818736,0.24249556159902427,0.397863778344499,0.08147956891882807,0.06435517966198753,0.06889381873876652,0.015042892253822658,0.20438674061507403,0.8081158270216534,0.7033795727499761,0.6606424413056624,0.5777572467879282
42446163_79623.384.png,0.46008957862873917,0.35045195180224553,0.2266743875481503,0.05938421133725631,0.15973321525792564,0.12266720297315338,0.018977494452766124,0.06980111815365135,0.8540099634727006,0.73273833606338,0.791730918431375,0.7171463865853785
42446163_79597.595.png,0.3876689409630423,0.39120441316570537,0.44376805251216667,0.05435813857368797,0.27693570799747413,0.28354412105496934,0.012573827572886817,0.32845173183335796,0.736053229566327,0.4350802510506983,0.49050398076089197,0.237795045253302
42446163_79587.299.png,0.22633599921379963,0.2317641307416411,0.2324231257380673,0.0727506780924585,0.08829554543336031,0.09539861924872198,0.018484551026673953,0.10265334439929334,0.8663756846104114,0.7206332716776809,0.7542891681582591,0.6894931139881108
42446163_79590.098.png,0.10658783482315601,0.1041151324781295,0.1630576089933594,0.05833118699108623,0.039513053920471816,0.03905746215127195,0.02086558488547264,0.08543622800251548,0.8455112180624164,0.7538653276107902,0.7291431020671578,0.3356332429134297
42446163_79625.684.png,0.3353204322143463,0.43015784892667946,0.40769996816221743,0.05689698354276059,0.1824595273040175,0.27731821813934393,0.0196322295850465,0.252954836598203,0.752216006566002,0.6364566733889784,0.6798799519071123,0.5608699655919274
42899613_228304.504.png,0.27436589546502826,0.31205063736281735,0.654251986816842,0.040981378691034416,0.10013076694571772,0.1316633985587588,0.012603538874838453,0.38957822889522764,0.7319033303196238,0.6591320317124735,0.6556337848343884,0.5367794823133174
42899613_228319.298.png,0.2627343202407906,0.2797286026180242,0.3990175004733811,0.04917188564166495,0.09938943258964342,0.11488471437411747,0.011786942467450526,0.1821777873017062,0.8567678789733878,0.7258132042431618,0.6895965637589658,0.5047704205448386
42899613_228328.095.png,0.5710613013612373,0.4445557158454395,0.4601839110783902,0.05304196022183856,0.25593890582924794,0.22166797298464425,0.02476841350504585,0.21210536734219299,0.8900966578849481,0.44846964280752505,0.7768659220474647,0.5214056893043933
42899613_228295.308.png,0.7305608120083751,0.8694579271806289,0.7866840508157817,0.05569723297517503,0.44761134689217463,0.5808492659903437,0.016497562167328058,0.5148986566593308,0.7971568354018619,0.6225148465377761,0.5651137676321617,0.5658880380276973
42899613_228306.603.png,0.31309722329453227,0.28717184084266645,0.4056527509220784,0.06020655231475432,0.11121215917860508,0.08644380560170725,0.02489406402602013,0.23451377402360285,0.6174468135918171,0.46439549070566455,0.49778643422068436,0.4531605750792124
42899613_228302.205.png,0.36724810090117105,0.3723963141213611,0.31120213242582817,0.024630633498113536,0.16932610360277467,0.15673338607004264,0.01873145137987333,0.16015364189522013,0.8098054212645555,0.13251858795443383,0.14111130523487844,0.10239514932372781
42899613_228313.101.png,0.34606899405471675,0.26092982351874233,0.5898115573755869,0.07182533812993737,0.1592512552528321,0.11555277145196328,0.02073594928102335,0.34980545468824403,0.7786626969290883,0.5024926970892585,0.6408382541638153,0.6189424226451482
42899613_228333.293.png,0.3654863423715081,0.2130415528824824,0.4267689913497315,0.058835837110139046,0.14543115673088836,0.08671660953529702,0.015400417330564848,0.18920591859596256,0.8806511766975611,0.7080004292021599,0.7764136895701838,0.6135151885702844
42899613_228325.996.png,0.37139498193031906,0.39257141008460117,0.1731455196561503,0.03178325485975544,0.21095782446627262,0.22126933955110117,0.024667516318390287,0.12476128405001531,0.9564247750048605,0.6477435612719963,0.6392409436392199,0.6357369704714031
42899613_228300.106.png,0.1727856414169961,0.37489551435289503,0.2712580158983622,0.03022685413538043,0.08935640207741269,0.1783123221189467,0.01548018650915443,0.1872284487810154,0.9161177816893428,0.7229703270807738,0.6365702481971738,0.6551916712665702
42899613_228286.511.png,0.8988706229509678,0.9627381380624983,1.277732183644469,0.03821260600702687,0.5528786473514331,0.6522182232677441,0.018029357802097606,1.2008241309518681,0.9790267969642759,0.39945300022155367,0.6472223257596978,0.05908811958643242
42899613_228298.007.png,0.19656512293058254,0.19048958097069676,0.48191495303799836,0.0436538137660562,0.08271320230748369,0.08784185987354631,0.018555011961666458,0.25579169149754716,0.7692371046840741,0.6012412385002278,0.636965716721919,0.5607823094466107
42899613_228321.298.png,0.23797918929750977,0.2731211948881548,0.2899026997061212,0.05658190072539885,0.11055786266925047,0.13479553676032455,0.01336173139485842,0.14219398716347778,0.8128137921650883,0.45814145059824257,0.463386549696057,0.32786670853566635
42899613_228315.200.png,0.5295409211531048,0.51049686712626,0.552551456838432,0.03525230343490089,0.23716431111663633,0.31681003480137676,0.008441186860946916,0.22136552103185478,0.90193489379677,0.5901142553457943,0.8213701707135185,0.3971916326799886
