epoch,Step,loss_function,loss,rmse,rmse_log,silog,log_10,a1,a2,a3,abs_rel,sq_rel
0,20,Train/SILog,3.7095398902893066,0.38651267,0.3395775,9.29792371982204,0.14086644,0.4004928549119215,0.7552841320086381,0.8711787794941692,0.2852133,0.15674327
0,21,Train/SILog,3.833803653717041,0.3707564,0.3300647,12.284993152025592,0.12772295,0.4811058453730833,0.7545973233053871,0.9470473561074022,0.29563636,0.1437391
0,22,Train/SILog,2.8551979064941406,0.24015531,0.21864153,8.273136755367275,0.08805548,0.6745511748289986,0.8560679640473287,0.9946658610444163,0.20045003,0.063932724
0,23,Train/SILog,1.5663038492202759,0.286501,0.192077,7.578324608877013,0.07783735,0.6414073447682845,0.9768921807491615,0.9993700169761699,0.15910023,0.057870463
0,24,Train/SILog,2.26235294342041,0.42051548,0.34684372,8.651007906701079,0.14688754,0.16191181195703813,0.8205594801302718,0.9943642624098027,0.28676745,0.12931138
0,25,Train/SILog,4.922152042388916,0.24408652,0.2949852,7.441414074567498,0.120829865,0.7129199661222423,0.8698698009584509,0.8742235503475138,0.43034506,0.18826313
0,26,Train/SILog,1.909510612487793,0.24492325,0.16617951,7.988611610470682,0.064047515,0.7779021243833156,0.9960727914690397,0.9999386854153041,0.14643478,0.048466705
0,27,Train/SILog,4.195018768310547,0.556168,0.39720285,10.34694485730399,0.16673848,0.24276221407075138,0.6334276094320088,0.8961087552442157,0.3552212,0.22812577
0,28,Train/SILog,1.5303335189819336,0.20943943,0.16111358,10.315269530982404,0.058007143,0.8282844060330343,0.9766748490406532,0.9999247060107233,0.14694472,0.039369404
0,29,Train/SILog,2.0053000450134277,0.24771652,0.17317751,7.7006363663995305,0.06817204,0.7165542387641314,0.8900252339420169,0.9998809311186522,0.18601328,0.09185819
0,30,Train/SILog,2.4676382541656494,0.31800264,0.20979825,8.446741320948899,0.081751175,0.609298233081269,0.9001448102339068,0.999892543669174,0.19626394,0.0930354
0,31,Train/SILog,2.6018192768096924,0.27252206,0.23421946,8.147058797045991,0.09491174,0.5172137008359716,0.9498077960028076,1.0,0.23797591,0.07509047
0,32,Train/SILog,3.044227361679077,0.53459036,0.3674066,12.111583700336665,0.1517314,0.3443214284319859,0.686318020132778,0.9267555551151854,0.4522094,0.31884328
0,33,Train/SILog,2.816680669784546,0.28948656,0.26030442,9.901510801275236,0.10450229,0.5697841645373174,0.8327045897545745,0.9441896901706898,0.2999689,0.14467838
0,34,Train/SILog,2.124998092651367,0.3655037,0.30049932,12.89129025523411,0.12061101,0.4248722069790296,0.9188269437785435,0.9514792383231145,0.34585238,0.1696063
0,35,Train/SILog,1.7114777565002441,0.27971488,0.1614742,8.292747435685685,0.062261414,0.7508024997089853,0.9523484508794606,0.9886199549580819,0.12731431,0.05726452
0,36,Train/SILog,3.0732715129852295,0.320447,0.28539693,11.764237057835082,0.10939924,0.6020299752752118,0.8123130902361841,0.97928994453819,0.3175796,0.15987255
0,37,Train/SILog,2.5473151206970215,0.29288536,0.23539114,9.956348532127965,0.09252243,0.6020422267806392,0.9076098677471257,0.9997391019227293,0.21378234,0.085115306
0,38,Train/SILog,3.848841428756714,0.44291824,0.30285388,7.057483562485259,0.1261923,0.5125641429607871,0.7656466037138221,0.9516123287254441,0.29685402,0.17018205
0,39,Train/SILog,2.1414451599121094,0.27403557,0.20443833,9.252275968521912,0.08360115,0.5777044274638348,0.9796371287181468,0.9996700451721854,0.19168597,0.06517765
0,40,Train/SILog,2.74330472946167,0.32087797,0.21962526,10.560031795876304,0.083986774,0.6979988276360467,0.8723310149627379,0.9899248821189967,0.19294807,0.092544004
0,41,Train/SILog,3.883175849914551,0.49010825,0.3509967,10.493946294591986,0.14518908,0.34138748950473996,0.6661524106494016,0.957090897287836,0.35585862,0.20880674
0,42,Train/SILog,2.401960611343384,0.2564321,0.22038567,9.688567797789315,0.086893015,0.6266552137195567,0.9389940414420308,0.986508022722969,0.19041961,0.06281015
0,43,Train/SILog,3.304781675338745,0.28580865,0.27104008,12.278992769101418,0.10520627,0.5305316479109345,0.8456707796276131,0.9928132401546734,0.24837787,0.09539628
0,44,Train/SILog,2.929551362991333,0.35763156,0.25654754,16.11015888413977,0.091891006,0.5975488817918319,0.9157886430603932,0.9687239759233957,0.18883783,0.08787841
0,45,Train/SILog,3.3409225940704346,0.5265671,0.33240077,8.566516312375054,0.13808602,0.3148849200100991,0.8007803962038793,0.9919789772462417,0.30143285,0.18360323
0,46,Train/SILog,3.223423480987549,0.42465732,0.26829192,15.34960831022186,0.09633018,0.6045487664684482,0.8669295530164038,0.9358563255277531,0.21139798,0.13468046
0,47,Train/SILog,3.410226345062256,0.33542845,0.29631025,7.793507822960191,0.12292311,0.5553780691189035,0.7064845781269184,0.9248192125735974,0.3354879,0.17459168
0,48,Train/SILog,2.4338414669036865,0.28127414,0.20872825,9.08593421624966,0.08409102,0.5727988255339802,0.9167536393191645,0.9989070189442485,0.18280146,0.06890507
0,49,Train/SILog,3.122589588165283,0.28295177,0.29938656,10.247982467504466,0.120084256,0.3880256140698063,0.809767586285338,0.9985065492881403,0.28604078,0.09456265
0,50,Train/SILog,1.7466325759887695,0.3011782,0.18607098,9.70524841823606,0.07187039,0.7646560607632863,0.9690093924492483,0.9999827744602664,0.15070277,0.054729298
0,51,Train/SILog,2.7934181690216064,0.26811638,0.2514189,10.648807726906838,0.10122714,0.5116163261292415,0.9394880042305306,0.9911537599157254,0.24640776,0.07134406
0,52,Train/SILog,3.0268850326538086,0.34083366,0.25607437,12.478508951561167,0.10277334,0.5415215910491189,0.8816952248021529,0.9640043558625802,0.24926527,0.12413426
0,53,Train/SILog,2.506845235824585,0.24961445,0.20730679,6.347921166123202,0.084722444,0.7361392096630242,0.872253700800695,1.0,0.18431056,0.058196377
0,54,Train/SILog,2.206397533416748,0.25902724,0.18847117,7.375458388500807,0.075485334,0.7725608020994277,0.9844926797638724,0.9997933228479238,0.17502889,0.05531599
0,55,Train/SILog,1.8984483480453491,0.2022426,0.15700719,9.937093137569963,0.060497142,0.7309904128757552,0.9916862812126956,0.9999504972278448,0.13905579,0.042822078
0,56,Train/SILog,1.6549768447875977,0.21796212,0.15363765,7.440884439277289,0.060453676,0.8117890297083924,0.9932392454730294,1.0,0.1399152,0.036921833
0,57,Train/SILog,1.9448201656341553,0.24982773,0.20456283,9.619322517883829,0.081470326,0.6019617559398314,0.9944549347067736,0.9995366182181379,0.20740134,0.060384575
0,58,Train/SILog,2.109605312347412,0.32309553,0.20573992,8.659648623520138,0.08259252,0.6099458318768728,0.9679807386505539,0.9999628363113345,0.17714432,0.07512132
0,59,Train/SILog,2.0139975547790527,0.22390026,0.18627909,9.086224441133098,0.06951107,0.7412596695478939,0.9791502321533534,0.9988508073125943,0.15028894,0.04451403
0,60,Train/SILog,1.824953317642212,0.24139345,0.17159253,10.985023107165969,0.061928786,0.8044739055120598,0.9815625954446028,0.9953746033082636,0.14649622,0.04468454
0,61,Train/SILog,2.778019666671753,0.24507134,0.24625488,11.644879887937352,0.09674244,0.6615351294546348,0.8853216090593243,0.9792799681014412,0.25135672,0.07936467
0,62,Train/SILog,2.3377795219421387,0.29578108,0.2203666,9.294120284771134,0.08741643,0.5998867074243488,0.9068775093273045,0.9943150567150082,0.18449709,0.07687239
0,63,Train/SILog,3.018519401550293,0.25692126,0.24509627,9.502499115060314,0.09794278,0.5784339612173962,0.8722150554873983,0.9449826296098343,0.26765046,0.088304535
0,64,Train/SILog,4.085529327392578,0.21511522,0.29477745,8.818353627436489,0.11916857,0.6499080388539371,0.8547339788018986,0.875,0.39217347,0.15867473
0,65,Train/SILog,2.8431365489959717,0.3155315,0.22094968,9.374758554021478,0.090008944,0.5904446202050023,0.9127022311555261,0.9961786144295267,0.20445526,0.09204484
0,66,Train/SILog,2.3423373699188232,0.31339616,0.23675433,7.130619366716722,0.098015256,0.4969497311990668,0.9548078960421221,0.9999236431490905,0.26104143,0.107870065
0,67,Train/SILog,1.0755583047866821,0.15582345,0.10813834,5.71466707634461,0.042011335,0.9158865225610018,0.9999680150962832,1.0,0.10336582,0.02302919
0,68,Train/SILog,3.1881818771362305,0.42378774,0.27538544,9.449572820765292,0.11207354,0.48801414404920684,0.8058477328341783,0.9978607634825188,0.2648583,0.14882885
0,69,Train/SILog,2.3043837547302246,0.32321963,0.22328314,12.53949796319602,0.08344743,0.6765093572827379,0.950892458686639,0.9843849564504144,0.20358086,0.075784236
0,70,Train/SILog,2.339632034301758,0.2841458,0.25683007,9.423316591293622,0.105070904,0.5674292796695573,0.830694128988897,0.9885921337760089,0.29435354,0.112733305
0,71,Train/SILog,1.975096344947815,0.21523178,0.2078917,6.247943795828421,0.08621338,0.6548286097842162,0.9169390581717451,0.9999515235457064,0.22950998,0.06853938
0,72,Train/SILog,4.190745830535889,0.54461795,0.3909596,10.299947818294907,0.1625086,0.3083834766217208,0.6308971373471145,0.8853542848328586,0.40086967,0.2456622
0,73,Train/SILog,2.5711605548858643,0.34298337,0.24606246,9.195805610715,0.09977139,0.41733177081468353,0.9878483400091217,1.0,0.24328351,0.09412165
0,74,Train/SILog,1.6778533458709717,0.16018182,0.12934196,8.665497172607846,0.04677611,0.8689357137224826,0.987951163655747,0.9972064000891905,0.11530351,0.028021447
0,75,Train/SILog,2.61875057220459,0.27084547,0.2407878,13.004427713916474,0.094567254,0.5495102831749057,0.9005863325337076,0.999888193723026,0.22440621,0.078114696
0,76,Train/SILog,3.5669829845428467,0.42792258,0.27615333,10.297801860754703,0.1118726,0.5147424467966196,0.8543615815102061,0.8997457865083627,0.2958603,0.29748005
0,77,Train/SILog,1.5723515748977661,0.14565122,0.13560504,8.602135838570678,0.04932429,0.8626111923734832,0.9979762078773124,1.0,0.11894996,0.02438168
0,78,Train/SILog,1.2986451387405396,0.16304371,0.1277486,7.355833851405704,0.049972508,0.8846366134456706,0.9872055115111344,0.9999956273830762,0.1242309,0.032849576
0,79,Train/SILog,4.588222503662109,0.52975273,0.392467,11.479953808190128,0.16245934,0.4718254682098876,0.6471984836533664,0.8066883244500427,0.4545625,0.4566641
0,80,Train/SILog,2.3455233573913574,0.22852471,0.21908668,9.27160083554952,0.086936906,0.6698801496633322,0.8476662770877395,0.998512994608733,0.21571563,0.06068132
0,81,Train/SILog,2.989002227783203,0.41700432,0.3072749,7.586468233103398,0.1285986,0.3731550927489269,0.8084090708029712,0.9994213124662601,0.27796102,0.13447748
0,82,Train/SILog,2.9963903427124023,0.35432518,0.2728052,9.46649431089908,0.11122303,0.47041903269661156,0.8660735509435638,0.9400055593304095,0.28600553,0.14085907
0,83,Train/SILog,2.2055578231811523,0.29113683,0.2125006,10.768687807967744,0.08453183,0.6223886329631954,0.9643765190566184,0.9920329200606258,0.20428617,0.07173432
0,84,Train/SILog,3.671541452407837,0.35603943,0.31770453,11.036347913847768,0.13018698,0.5989875313097561,0.7732553503915964,0.8005044863989776,0.40943593,0.23355493
0,85,Train/SILog,1.7408586740493774,0.19104935,0.1559919,8.887612411996951,0.059302457,0.7816482856750517,0.9948511249741466,0.9999566726703704,0.13342887,0.03282024
0,86,Train/SILog,1.7743443250656128,0.19633837,0.16002455,9.74553211063882,0.05732408,0.8743536086386876,0.9430166802816768,0.9788185305247827,0.14697859,0.041559316
0,87,Train/SILog,3.7672171592712402,0.41658923,0.29836777,8.190888300687703,0.1216739,0.5228676105273979,0.7144203021981537,0.9398644201738222,0.29085648,0.18498243
0,88,Train/SILog,1.5876991748809814,0.21363285,0.14567065,9.615406979766652,0.053403184,0.8343860540245931,0.9974142889866076,0.9999437356787422,0.117494814,0.03343246
0,89,Train/SILog,3.4903807640075684,0.38454753,0.3187374,11.908290707491144,0.12541565,0.5084291567160167,0.8331700874805372,0.9030474055956319,0.35405803,0.15623994
0,90,Train/SILog,3.1695737838745117,0.18507847,0.20309289,6.3359390616421365,0.08330017,0.7771694031725904,0.8744270166213806,0.8758455939581035,0.2515266,0.09154256
0,91,Train/SILog,2.3435325622558594,0.21917601,0.23782486,11.131775588197797,0.09480275,0.6334931482224513,0.9150223199917698,0.9772176762742224,0.2486268,0.06545159
0,92,Train/SILog,2.3621222972869873,0.21255398,0.19198328,8.434995105876983,0.07487603,0.7352077820859777,0.9064231416868602,0.9678608771875764,0.20147827,0.056281097
0,93,Train/SILog,2.2557146549224854,0.23014075,0.21016908,7.1413136552668615,0.08476682,0.6851202378725209,0.806180931102876,0.9963961165762332,0.23653261,0.097743705
0,94,Train/SILog,1.5410618782043457,0.20274371,0.15638956,7.7942673050269855,0.06214818,0.8135619712400515,0.9989101172783675,1.0,0.15916124,0.03947162
0,95,Train/SILog,2.7032313346862793,0.31398797,0.22641069,11.692655673517551,0.0890516,0.6050463104250968,0.9610269523779036,0.9993289826512686,0.19923478,0.07406714
0,96,Train/SILog,2.5065855979919434,0.25197634,0.2039159,8.203121215994162,0.080881014,0.6339298288425392,0.8887411343228586,0.9769259544753786,0.21615857,0.08958222
0,97,Train/SILog,3.433096408843994,0.32272488,0.32058597,17.53961647454696,0.12532854,0.44521322099397465,0.7540417439441812,0.9343953817689189,0.32693553,0.1608174
0,98,Train/SILog,4.698143005371094,0.4186573,0.39737302,12.222760444801452,0.16375628,0.4162503467586631,0.6634062441249974,0.7840275241977326,0.49936283,0.37759358
0,99,Train/SILog,3.5694215297698975,0.30946395,0.30251655,16.039556211817395,0.11572023,0.6279142627818162,0.8113671929134231,0.9258048789686045,0.24098672,0.10207268
0,100,Train/SILog,5.223158836364746,0.42555535,0.35610986,9.492454784901486,0.14723425,0.5339439221976287,0.7731395800871141,0.8365083978349968,0.45821676,0.490705
0,101,Train/SILog,2.496443510055542,0.3339713,0.25305903,9.804881674608065,0.10112929,0.5180060703411411,0.9383958231405126,0.9983280758636663,0.2425557,0.0951748
0,102,Train/SILog,2.5703253746032715,0.27707458,0.2247268,9.091103351096443,0.089264095,0.5410630768552744,0.937386231005056,0.9961496599382418,0.21179262,0.082839265
0,103,Train/SILog,2.694862127304077,0.31915224,0.22063538,6.470837922777628,0.09059216,0.5460660052745542,0.9276225634085398,0.9997689628302056,0.21705562,0.090177745
0,104,Train/SILog,2.2985363006591797,0.3864866,0.28916526,8.510677366777857,0.117066026,0.3999617421245461,0.8398714033716297,0.9992065669423349,0.22690289,0.10664244
0,105,Train/SILog,3.125576972961426,0.4618925,0.34527946,9.889967450864356,0.1431324,0.35669241269299323,0.7098622593765854,0.9009925120665725,0.2770732,0.15646602
0,106,Train/SILog,2.6541476249694824,0.3112839,0.24791178,11.768799171025897,0.0949367,0.5794414946915877,0.8993198893345127,0.9956387413235784,0.21536344,0.079965636
0,107,Train/SILog,3.527801036834717,0.43045753,0.2934814,12.077245072003166,0.11590392,0.43862117833748604,0.8650352701963465,0.959142316442221,0.27781874,0.17421973
0,108,Train/SILog,2.2327325344085693,0.24371724,0.20952389,11.815116084113068,0.081975505,0.6314364258026472,0.9649839871285226,0.9991465261199296,0.17599116,0.059955783
0,109,Train/SILog,2.560993194580078,0.45706585,0.28301144,9.369001470364472,0.11442577,0.45150713489666106,0.835882849487513,0.9995011345894793,0.23155712,0.14280571
0,110,Train/SILog,1.7453680038452148,0.23785317,0.1807105,7.388715776790075,0.07177052,0.7836210366752474,0.9836056926190005,0.9999813745576458,0.15138824,0.04144513
0,111,Train/SILog,1.4661253690719604,0.24726781,0.19917212,5.997919057300395,0.08227485,0.6999846658983211,0.9699656187597392,1.0,0.21440467,0.06153013
0,112,Train/SILog,1.7297030687332153,0.18076703,0.15387884,6.68814157833446,0.06249339,0.8328899768950838,0.9993375551913839,1.0,0.15262148,0.03505547
0,113,Train/SILog,2.531862258911133,0.26017043,0.21558765,5.322914140682583,0.0898498,0.5276233016275604,0.9449797476979863,0.999967082524112,0.21830156,0.06715128
0,114,Train/SILog,1.5603528022766113,0.18590516,0.123682015,7.128877203953849,0.046755314,0.8693072147725158,0.9995301169581188,0.9999868605466012,0.11016397,0.02924842
0,115,Train/SILog,2.674701452255249,0.33763367,0.24775961,8.581967071290887,0.10190351,0.4016590920697961,0.9800560760858326,0.9996199282225102,0.2486903,0.09561388
0,116,Train/SILog,2.17031192779541,0.23482174,0.19531596,7.045505759165138,0.07869618,0.6157536047410079,0.9911279969645292,0.9994326770147461,0.19234243,0.06314953
0,117,Train/SILog,2.2421600818634033,0.29689202,0.21468797,8.032841290117586,0.08532804,0.6848582250904812,0.8997612916412031,0.9996469556913476,0.21893148,0.08176132
0,118,Train/SILog,3.418799877166748,0.319794,0.27859914,11.091751120127611,0.10859728,0.5812844717625734,0.6880755986757507,0.9825186945406847,0.29015863,0.13569947
0,119,Train/SILog,1.4931966066360474,0.1907537,0.13933846,9.02945421677412,0.053193834,0.894941927869253,0.997683190363094,0.9990774570697845,0.11711228,0.028157843
0,120,Train/SILog,2.383007526397705,0.2619136,0.21891496,8.528158600384181,0.08717905,0.6290747981640002,0.8857469926665784,0.9991879176022322,0.22831398,0.07986293
0,121,Train/SILog,2.2897653579711914,0.38230675,0.22989075,7.609739871281029,0.09333673,0.6207725219344851,0.9203563408542725,0.9668494710110058,0.18403582,0.096156955
0,122,Train/SILog,3.233109951019287,0.36014885,0.2869107,9.86230950605438,0.11726387,0.4583133534014054,0.8642449099405425,0.9991061077305268,0.27609223,0.11593134
0,123,Train/SILog,1.735085368156433,0.21865472,0.1664351,8.886291734643674,0.06441889,0.8269797837436736,0.9930232491368183,0.9998479440990099,0.1547044,0.040304445
0,124,Train/SILog,3.8644936084747314,0.3805967,0.34592193,8.483566690465445,0.14447919,0.38136120205700774,0.7238519900788964,0.8017609632395559,0.43805423,0.26866338
0,125,Train/SILog,2.3413281440734863,0.28105953,0.21567516,7.7180014626355895,0.08747293,0.625948389964376,0.9671309618105148,0.999577250923146,0.19518322,0.066348396
0,126,Train/SILog,2.066803216934204,0.19100021,0.16169712,9.936236394852553,0.061639436,0.8081631775681426,0.9630721557626801,0.9986699080338648,0.14351934,0.03665498
0,127,Train/SILog,2.4724080562591553,0.28043056,0.21896957,6.3278905827906335,0.0908629,0.6033970884025954,0.891753731391799,0.9934156949842681,0.24243566,0.098933354
0,128,Train/SILog,1.9544769525527954,0.31605208,0.23608895,6.624842942983517,0.09845206,0.46012547425444533,0.9434991248751317,0.9999543695795571,0.26241887,0.10679662
0,129,Train/SILog,2.049591302871704,0.2448573,0.16176805,8.206994491713647,0.06177349,0.7837940128720775,0.980275884598086,0.9995658296174608,0.14870252,0.06275348
0,130,Train/SILog,2.5718114376068115,0.27676272,0.2003119,7.725794111485392,0.08116546,0.768182653325894,0.8746780363933796,0.9959503604031871,0.20769976,0.10347094
0,131,Train/SILog,2.4858181476593018,0.3170346,0.22146218,8.353887107664574,0.0882799,0.5594502208041403,0.9236236835996572,0.9987272429913561,0.19378959,0.081144705
0,132,Train/SILog,2.1719155311584473,0.26382256,0.1894814,10.037235879671908,0.07241367,0.7060298361850204,0.9536624159994019,0.9952013481127924,0.15855417,0.057588797
0,133,Train/SILog,2.5508534908294678,0.2630626,0.20639366,6.273935452023077,0.085139826,0.6046933561554314,0.9519275519619181,0.9999676856459639,0.20497,0.077623956
0,134,Train/SILog,3.2260169982910156,0.3816567,0.2981134,8.23304343546184,0.123685464,0.4504065145463992,0.6941732392305666,0.9990037163626405,0.2756111,0.14007828
0,135,Train/SILog,2.38474178314209,0.2573084,0.20606616,8.076029085006699,0.083203994,0.7528923008188795,0.9140525980991094,0.999994968806601,0.2014484,0.0728309
0,136,Train/SILog,2.376504898071289,0.27329606,0.20464583,6.176690132398258,0.08245427,0.6248950448720143,0.8992511999279236,0.9998247299374222,0.18812388,0.08515723
0,137,Train/SILog,3.590728759765625,0.38470626,0.34003532,13.380798689872156,0.1320659,0.3711860223941792,0.8054544130253715,0.9783385539323677,0.29482332,0.12996006
0,138,Train/SILog,2.7978758811950684,0.2535179,0.2558354,9.144442785554078,0.10542394,0.5248048074760459,0.863543898743232,0.9659182579707459,0.27442205,0.08531913
0,139,Train/SILog,2.6077780723571777,0.2967822,0.20819099,8.92846498988616,0.08284118,0.6731074660771353,0.8583249455728323,0.9988836748611698,0.17522374,0.085545026
0,140,Train/SILog,2.8073554039001465,0.24995336,0.25659275,10.318874729189012,0.10150648,0.48519048797996456,0.9374777417910887,0.9903380080559491,0.2533165,0.0686787
0,141,Train/SILog,1.6195354461669922,0.19534296,0.16283685,7.171551657454808,0.065267906,0.8526858075218009,0.9990288371289676,0.9999739170353059,0.15524824,0.033595406
0,142,Train/SILog,2.006636619567871,0.24142915,0.201063,9.48130298364493,0.07977156,0.7032183011583277,0.9542852529731565,0.9980657233073391,0.1963183,0.05679898
0,143,Train/SILog,2.5592634677886963,0.23182437,0.2105521,13.213396808435055,0.079453304,0.7254752809772853,0.8426014323190628,0.9559007746619996,0.22515151,0.087296255
0,144,Train/SILog,2.5612096786499023,0.33540413,0.23960644,11.41774847001629,0.09359403,0.6321507808224591,0.852309490890236,0.9909570661958705,0.21275297,0.09886201
0,145,Train/SILog,2.5285699367523193,0.3048048,0.23753095,10.384878835443061,0.09643647,0.6479108769396082,0.8534695848753555,0.9546602179676982,0.2630541,0.12500516
0,146,Train/SILog,2.9693210124969482,0.2935403,0.27956817,12.51912491895428,0.109701164,0.5996824600249926,0.8005882810883165,0.9168859426878161,0.31496146,0.13244349
0,147,Train/SILog,5.21513032913208,0.42280924,0.41418564,11.826090169945338,0.17044494,0.3859684541235783,0.7891901120264653,0.8735212760761006,0.61528355,0.46446812
0,148,Train/SILog,2.264610528945923,0.24910551,0.21749145,11.964640145586161,0.08449632,0.5939971479148414,0.9107202759031525,0.9997706591439774,0.21865897,0.07456036
0,149,Train/SILog,2.0083441734313965,0.36012912,0.21299063,10.026677862435587,0.082083784,0.6783490813205765,0.8875634237958256,0.9683893077218702,0.15996353,0.09775148
0,150,Train/SILog,2.387310028076172,0.2502218,0.22368121,9.484251793680919,0.088899866,0.6369069907175369,0.9242883015677639,0.9964998586073122,0.22688448,0.084738776
0,151,Train/SILog,3.1159873008728027,0.27224442,0.24767648,9.72266832394476,0.09849687,0.6252337719401704,0.8488225746775986,0.9355719191709341,0.27570832,0.12543818
0,152,Train/SILog,3.038611888885498,0.38158488,0.25287998,9.895657739172814,0.10000172,0.5255426617797765,0.8164823726393482,0.9728489773117633,0.23050183,0.13752298
0,153,Train/SILog,3.6347455978393555,0.29513982,0.29707223,11.964506245361807,0.118342906,0.5659214013182777,0.8142984692068572,0.9729843898247925,0.3014513,0.10920064
0,154,Train/SILog,4.447607517242432,0.31444663,0.32964516,14.718849616342965,0.12707064,0.5982811531075676,0.8560535770642455,0.9016381123099295,0.4508675,0.17085275
0,155,Train/SILog,2.4047324657440186,0.253695,0.19212478,9.752098957958282,0.074591264,0.6566687088614815,0.9860339960785878,0.999175140054464,0.18961035,0.06070482
0,156,Train/SILog,2.88021183013916,0.3813563,0.2761121,7.768362986045191,0.1145761,0.41866077927722717,0.872636367857099,0.9935976132425766,0.24715927,0.113571644
0,157,Train/SILog,2.345517635345459,0.28293484,0.20394877,11.675435217163137,0.07728614,0.6781396457105647,0.9332936355595527,0.9995473659619203,0.19245386,0.084850825
0,158,Train/SILog,2.891836404800415,0.3430633,0.2711856,8.56299533213888,0.1124118,0.367654444817934,0.900370327310308,0.9997903030392872,0.2682898,0.11106965
0,159,Train/SILog,2.7220354080200195,0.182249,0.18161856,9.963282433385206,0.0686772,0.7595532318727175,0.9509112248925373,0.971377316150349,0.18042432,0.045054864
0,160,Train/SILog,2.6675033569335938,0.28808922,0.22796038,8.725181645981,0.09267017,0.6352100501189342,0.8965590957466489,0.998112086621723,0.2056754,0.07472932
0,161,Train/SILog,2.415886163711548,0.34111905,0.24850282,7.577132715748865,0.10349943,0.6080509669731677,0.8149522341215137,0.997409731951654,0.28443268,0.15305553
0,162,Train/SILog,1.9954086542129517,0.24153686,0.20942408,10.291024233919188,0.08189745,0.5983650448612535,0.9367790512885024,0.9982932685470706,0.17092487,0.053796124
0,163,Train/SILog,2.1655490398406982,0.25076613,0.18272617,9.147989140770742,0.07021394,0.7531596720357008,0.9388164215645526,0.9989838921146282,0.15124826,0.05396437
0,164,Train/SILog,1.9467682838439941,0.21917306,0.20455196,8.349155879957621,0.08132786,0.5928635609926332,0.978296475912583,0.9996438544191566,0.21717843,0.06830428
