abs_mn,abs_rel,sq_rel,rms,log_rms,a1,a2,a3
0.117555365,0.21220662,0.050980076,0.16143546,0.25364137,0.7033545,0.90844864,0.9709968
0.7377523,1.2018826,1.5689572,0.9321766,0.8730926,0.3399078,0.40145305,0.52815294
0.28850877,0.7856902,0.50838614,0.4077006,0.68163586,0.44699788,0.66595554,0.72279793
0.15009898,0.24885044,0.066361874,0.20163454,0.27800688,0.56750554,0.88188607,0.99695796
0.60334325,0.5174879,0.5133817,0.74581355,0.49773896,0.30322862,0.71750027,0.7897778
0.37048256,0.3849278,0.24718958,0.47742262,0.3885807,0.4185558,0.8235262,0.87808603
0.41764656,0.5466444,0.7276231,0.7233509,0.5329771,0.53688204,0.82189655,0.8434706
0.51732963,0.5173805,1.017603,0.9768412,0.51833516,0.6466897,0.7881869,0.83343637
0.44824925,0.292112,0.3052274,0.71067244,0.4027521,0.53035,0.7674037,0.8662981
0.14619182,0.13443339,0.04674081,0.22871666,0.17391485,0.83761066,0.9683293,0.99999994
0.23779817,0.2292249,0.1340949,0.37746072,0.26711243,0.70104975,0.89470434,0.9555442
0.63364816,0.51855415,0.6935415,0.90980124,0.59859073,0.42668277,0.6678025,0.74386954
0.7737103,0.6254468,2.1586773,1.6136676,0.59248984,0.7271753,0.82921654,0.836228
0.44542804,0.58812565,0.54022735,0.60681605,0.5571719,0.30220497,0.5772853,0.83918005
0.36943105,0.39909926,0.5261733,0.6603927,0.4308348,0.7046631,0.88344604,0.8955701
0.31050992,0.3663284,0.17629494,0.394367,0.36978695,0.35594663,0.7248477,0.9623596
0.30175036,0.29762962,0.17154396,0.4355236,0.3119574,0.48359397,0.84966755,0.97593606
0.2656251,0.21043183,0.13358985,0.40665781,0.2543381,0.7125796,0.929023,0.9569829
0.18110001,0.26085842,0.112322055,0.2724486,0.30710262,0.6298022,0.85380554,0.9248628
0.28974596,0.72611225,0.3185824,0.36319983,0.708024,0.22490172,0.4436667,0.6193307
0.09974879,0.18436359,0.030656531,0.14301258,0.2615752,0.6798984,0.90123683,0.9829365
0.40216973,0.33808705,0.4919162,0.7831823,0.37865108,0.6993443,0.8723781,0.89999187
0.2793326,0.32511038,0.12347615,0.32685345,0.35596895,0.28270397,0.7990076,0.9853074
0.26257595,0.2712098,0.2309353,0.49152997,0.31902876,0.71416736,0.8426503,0.94128543
0.503709,0.92222106,1.9410826,0.90492904,0.7149533,0.512456,0.78016865,0.80486715
0.44898885,0.36293614,0.69223815,0.9900199,0.3973783,0.6700535,0.8500634,0.89324
0.92523026,1.2612487,7.3404927,2.1413004,0.7960204,0.41924715,0.7564238,0.8275574
0.4207873,0.3336345,0.30537415,0.63946533,0.35398898,0.5609202,0.7817873,0.9022407
0.4577825,0.42657247,1.0510869,0.96427315,0.43528476,0.6340848,0.8653669,0.91177243
0.49810687,0.2828027,0.24521115,0.74478066,0.3207971,0.46699187,0.86337644,0.95884484
0.3299045,0.26445687,0.2004684,0.51277345,0.29619005,0.5382376,0.92926306,0.95620346
1.0710417,0.91010195,2.3108153,1.5302157,0.731153,0.32512572,0.56365824,0.69484645
0.8245512,0.5897107,1.2885069,1.406734,0.5375005,0.36544034,0.7497366,0.82682854
0.25616905,0.3218148,0.25194588,0.43373623,0.3839922,0.63235265,0.8093715,0.8940901
0.312736,0.37014708,0.33428282,0.5158311,0.41157708,0.6399463,0.8314619,0.8465274
0.62781006,0.6047772,1.2884172,1.1266056,0.5692801,0.54112566,0.8138938,0.83149177
0.35571593,0.37955117,0.2427199,0.45567062,0.39113992,0.33426332,0.81453747,0.9208027
0.30072847,0.34475562,0.30545956,0.51482123,0.3943705,0.6853608,0.8073221,0.8331632
0.67006785,1.0948027,3.1883981,1.378646,0.7948744,0.5896243,0.7729297,0.82346326
0.24111249,0.24500185,0.12370551,0.35275865,0.27796555,0.6154399,0.9068312,0.9606306
0.17698866,0.21864887,0.05668853,0.21688001,0.2317708,0.605871,0.9657911,1.0
0.31558883,0.29342562,0.14730757,0.38695708,0.31994158,0.54493284,0.8178879,0.95797414
0.3651725,0.35097596,0.29117173,0.55506986,0.44655126,0.5278009,0.7270639,0.8248656
0.5310593,0.50192755,0.59912807,0.7762644,0.5894483,0.4519115,0.61774,0.72199476
0.49094748,0.47663444,1.5114878,1.2209593,0.5053371,0.82345897,0.87054867,0.8794062
0.92763054,0.64663965,2.6969929,1.9308352,0.5908161,0.60154885,0.82249796,0.84919083
0.44001114,0.3475435,0.70632154,0.97304606,0.40778208,0.75714153,0.84187007,0.86802197
0.45378774,0.56046706,1.2140267,0.99276716,0.56894773,0.76300156,0.8366309,0.838544
0.083507754,0.108378954,0.014907749,0.11137339,0.13530225,0.90440995,0.9911102,1.0
0.28646302,0.24722423,0.09070658,0.33740386,0.28763035,0.45843402,0.90467507,1.0
0.7834674,0.86433274,2.7713134,1.5661345,0.70177895,0.6559553,0.7762681,0.82963127
0.24102046,0.4696832,0.31836572,0.39293197,0.4884818,0.6097483,0.73878056,0.83418304
0.33339095,0.23495346,0.11403358,0.46209574,0.31207645,0.6188786,0.8732885,0.9355733
0.15796867,0.20521207,0.093389675,0.2888268,0.25615248,0.69366413,0.9077801,0.961775
0.3519428,0.38990328,0.427199,0.6078597,0.43062007,0.6634014,0.81692433,0.8402455
0.49750096,0.5316338,1.2304307,1.0491043,0.54433596,0.732094,0.81256765,0.84274524
0.3852926,0.43423912,0.31534708,0.50172055,0.4583233,0.33293694,0.6334732,0.8818857
0.23960231,0.24682334,0.08606898,0.2969431,0.2732314,0.47100535,0.93527293,0.9909426
0.25642005,0.32905844,0.14857802,0.33525962,0.37209356,0.5250933,0.7717471,0.89522856
0.39118025,0.22984602,0.1813141,0.560764,0.2756914,0.655456,0.87213206,0.9656583
0.8794862,0.51058763,1.5864884,1.6669029,0.50888807,0.63746625,0.7933931,0.83491546
0.28336516,0.28761378,0.14574479,0.3732573,0.3168923,0.4947066,0.86177516,0.95813525
0.44391617,0.3309705,0.5694937,0.9021072,0.37358776,0.6750936,0.88771033,0.90944105
0.66686916,0.7960319,1.6780237,1.1224428,0.66005063,0.5266727,0.6692291,0.7648787
0.46758243,0.34085166,0.39353612,0.71633375,0.3701893,0.551858,0.8636862,0.9117492
0.26812977,0.15124105,0.077950366,0.39792135,0.18783776,0.80240613,0.9804556,0.9991531
0.55974555,0.32868585,0.9291548,1.2668756,0.38996482,0.792991,0.8822008,0.8965742
2.0430205,1.3700806,14.228749,4.589837,0.8795066,0.5392219,0.80038065,0.8313243
0.6014447,0.96971965,1.7409569,0.99097633,0.80021095,0.36279646,0.6507421,0.7123059
0.19064336,0.28047752,0.07616081,0.26175874,0.3606128,0.3979895,0.8513695,0.918237
0.32473305,0.23314805,0.27411518,0.6244375,0.3000675,0.78252214,0.8452616,0.9079577
0.26117563,0.2161467,0.17459734,0.4707963,0.27392158,0.74697787,0.8719831,0.9473794
0.5513229,0.40647858,0.4342328,0.8175474,0.39956006,0.44398946,0.7179205,0.9030911
0.25046703,0.24708444,0.08837218,0.29873976,0.27125624,0.533427,0.90776414,0.99408513
0.21903862,0.28102243,0.10312912,0.26893726,0.30708572,0.63090533,0.87672985,0.91870195
0.5625123,0.28660804,0.65240633,1.1327461,0.35626018,0.7799626,0.8469508,0.877178
0.4822411,0.40011278,0.42571998,0.7626248,0.395734,0.28640342,0.82725424,0.9210869
0.36896008,0.43544188,0.5385578,0.6704231,0.45347524,0.6885432,0.8297319,0.86278313
0.4006327,0.47534835,0.3449718,0.53476375,0.48462287,0.33568335,0.6828715,0.8055011
0.2427731,0.21287319,0.08321555,0.362087,0.29178363,0.56073195,0.91289717,0.95585364
0.37074187,0.46584126,0.525298,0.6291894,0.47589144,0.5217575,0.833674,0.8460015
0.26128918,0.2748394,0.15630822,0.3762801,0.31486017,0.66736686,0.8592192,0.9205601
0.39842337,0.582076,0.40207314,0.5771301,0.65153056,0.35153997,0.5564505,0.6637454
0.19912544,0.1729103,0.06432871,0.2782633,0.19659124,0.7761746,0.95709795,1.0
0.45976743,0.36593267,0.6072986,0.8483107,0.410028,0.7220219,0.8296763,0.87199235
0.22997195,0.25861564,0.076658525,0.2841842,0.2965479,0.40771565,0.89992625,0.97749263
0.38475642,0.3009133,0.37304574,0.69136757,0.35313898,0.70177245,0.8313567,0.87599564
0.2573443,0.22656058,0.08741231,0.35910398,0.29922983,0.50038916,0.8665881,0.9731577
0.14991258,0.17780393,0.06537466,0.23264167,0.22623752,0.7688062,0.91939664,0.98136324
0.2890581,0.19566886,0.19193207,0.53607666,0.25795862,0.82214487,0.88364315,0.94266874
0.73020434,0.6647859,1.5416563,1.240851,0.6271155,0.5283943,0.69901323,0.78894585
0.28517422,0.1646406,0.080983356,0.41831928,0.22988181,0.6977005,0.9163623,1.0
0.08048457,0.20567319,0.040251847,0.12524155,0.24713919,0.7703451,0.8860881,0.9717204
0.15973152,0.20464563,0.061213072,0.21803421,0.25837675,0.6525907,0.8982471,1.0
0.50668776,0.44001347,0.62950414,0.8739065,0.4484496,0.3882814,0.75828344,0.90986174
0.50547653,0.3887895,0.26374504,0.6272931,0.3991441,0.2599369,0.6882068,0.9407474
0.15676665,0.26622123,0.10750066,0.25160015,0.30627468,0.7399496,0.8476156,0.92545575
0.50066215,0.46098447,0.4818048,0.6891686,0.47064796,0.38131303,0.74726975,0.84413576
0.6937731,0.45266774,0.95462024,1.1974792,0.4788676,0.52540034,0.7589627,0.8620884
0.35646424,0.34716752,0.20263685,0.4527173,0.37473047,0.3753627,0.74815553,0.9402719
0.6130672,0.7164012,1.4587827,1.1155776,0.6205766,0.4608384,0.73494846,0.8374984
0.3686879,0.30842295,0.30306825,0.61271465,0.33761007,0.6267316,0.8688168,0.90946394
0.08514901,0.20681736,0.043129303,0.13314117,0.24871363,0.77097577,0.884196,0.97080487
0.11063309,0.15588903,0.023023885,0.12787133,0.18508148,0.72408044,1.0,1.0
0.29404768,0.23431857,0.26730052,0.580356,0.31049082,0.7933296,0.8426371,0.8994127
0.34265217,0.30037028,0.2970158,0.5853249,0.34143314,0.70818007,0.80699813,0.90436953
0.30826595,0.2949113,0.17653084,0.42163485,0.33334896,0.55647177,0.859117,0.93741333
0.34420544,0.41889483,0.18484664,0.39564988,0.4042822,0.1872607,0.70821124,0.9644301
0.3681753,0.24730304,0.14612766,0.49661028,0.3037515,0.5394894,0.8474161,0.97230804
0.74518275,0.53907776,1.4148169,1.4316536,0.5173817,0.56096745,0.7876662,0.85637105
0.5630251,0.44954485,0.30143225,0.65415365,0.4678162,0.27165186,0.45735824,0.9098907
0.7828617,0.6514989,1.5257387,1.5390463,0.572101,0.4338893,0.68992037,0.80593544
0.18469654,0.15278262,0.07142287,0.29464713,0.19901873,0.80308115,0.9185628,1.0
0.29296187,0.30042648,0.11456859,0.32854265,0.31259552,0.46820128,0.84951276,0.9898975
0.5422115,0.5680707,1.0415511,0.99092716,0.5441495,0.5606004,0.82167876,0.83529764
0.5013658,0.54340327,0.98872846,0.9475147,0.5369714,0.67505616,0.80376947,0.83461064
0.54854333,0.44627163,0.9250027,1.0707637,0.47720614,0.72663385,0.811179,0.8210984
0.34915724,0.26545915,0.18870799,0.49674124,0.294534,0.6135691,0.8542763,0.9579721
0.6905195,0.8285233,2.524295,1.3744833,0.67341316,0.5994299,0.71149343,0.82207066
0.59599704,0.31409386,0.67094296,1.1976222,0.35384202,0.6210815,0.8862219,0.9254175
0.6055055,0.47173122,0.3880075,0.7671254,0.44800317,0.12545481,0.567632,0.9563625
0.73137593,0.78801036,2.2523634,1.4918826,0.65826005,0.5921034,0.6754715,0.7972102
0.31733158,0.25335962,0.09761566,0.3555536,0.27142137,0.41894972,0.96515363,1.0
0.26670712,0.242752,0.11809419,0.35343748,0.27792507,0.6363077,0.8657427,0.9843353
0.5980653,0.6603175,1.4049448,1.1600648,0.59571415,0.5120822,0.81780225,0.8270596
0.1384693,0.16939978,0.0448619,0.20795983,0.19977126,0.718054,0.9704376,1.0
0.24909362,0.33939528,0.31103566,0.4660791,0.40070173,0.705586,0.8424429,0.88361776
0.31875566,0.34127015,0.14748558,0.40049168,0.377226,0.32692733,0.6811726,0.9905686
0.94099617,0.6229104,1.2616686,1.3215005,0.5888486,0.2856903,0.52461183,0.83862776
0.2276821,0.2675416,0.17702463,0.39053002,0.32097852,0.6672901,0.8710869,0.9186636
0.19832292,0.17547499,0.06062044,0.29728684,0.24832195,0.7513314,0.92315364,0.98334354
0.43539545,0.30342284,0.17716835,0.51475817,0.31499782,0.49028066,0.8157656,0.99630624
0.3736778,0.3612044,0.18622681,0.4333177,0.37496287,0.42718711,0.7302728,0.9108547
0.25381196,0.2807434,0.1861844,0.40548038,0.32146364,0.71339035,0.85480475,0.9081428
0.467764,0.32436153,0.29855886,0.7020029,0.34705803,0.6139528,0.7766186,0.9030492
0.06846465,0.1803138,0.029517107,0.10571481,0.22151613,0.79128015,0.90360516,1.0
0.40017843,0.27712843,0.4835465,0.837798,0.35560498,0.786655,0.8369285,0.8753008
0.93763137,0.50899625,0.94537854,1.3457634,0.55173254,0.4367427,0.607321,0.7586804
0.30135432,0.20393087,0.09571025,0.3680127,0.23811615,0.6955515,0.942051,0.9858341
0.27557805,0.27170175,0.15866455,0.4063429,0.300159,0.6360491,0.8642299,0.9424665
1.0467199,0.8518053,2.048104,1.4566149,0.7432451,0.26312894,0.42702577,0.6214097
1.3139114,1.0565289,4.73815,2.3324633,0.82176137,0.40708926,0.57511955,0.6683816
0.27598462,0.25364307,0.2517237,0.49749222,0.32940075,0.71743906,0.8860296,0.90708935
0.37732175,0.2551516,0.22280006,0.5765405,0.29202658,0.70918405,0.8544712,0.9369609
0.22431472,0.21573867,0.16881946,0.4197501,0.2807652,0.8149626,0.85372794,0.9584112
0.3696102,0.35277912,0.23119244,0.46865094,0.3763173,0.38372684,0.8335579,0.90677387
1.8555766,0.9251723,8.23127,4.0406246,0.73314524,0.66169983,0.8096211,0.83044654
0.48375186,0.50970024,1.1987053,1.0577925,0.53240305,0.7633376,0.84122,0.84651196
0.28708702,0.2937631,0.20064645,0.4232013,0.35089073,0.6835393,0.88702005,0.930012
0.50144535,0.42069733,0.37877834,0.64913577,0.43257856,0.4187205,0.748586,0.8006916
1.5132183,0.8878199,5.1617093,2.9239032,0.71561176,0.43304056,0.76071185,0.8123653
0.43093854,0.30492756,0.54521406,0.8564104,0.37395033,0.7008029,0.87933415,0.88981795
0.32894966,0.34061742,0.24029118,0.46115083,0.39287648,0.509677,0.7317194,0.9094342
0.9505081,0.7420451,2.9034717,1.8926306,0.66268265,0.62606066,0.7862895,0.8103422
0.2522906,0.20461066,0.08490288,0.30596495,0.24296843,0.74025524,0.9290808,0.97055227
0.40495795,0.4931863,0.48046774,0.61400926,0.48483536,0.37971756,0.7579945,0.85283655
0.7084379,0.63356805,1.6753465,1.3400335,0.6085664,0.6086551,0.7588699,0.7838489
0.4141652,0.30234918,0.6343601,0.9369342,0.37393865,0.80573547,0.8590853,0.8950309
1.6079769,1.7665311,10.000595,2.8958778,0.99337965,0.31149375,0.5939736,0.66903
0.32875288,0.21354924,0.136214,0.46525374,0.24856173,0.6549228,0.909515,0.98510396
0.13905676,0.18329397,0.03861014,0.17547877,0.21674183,0.6861652,0.96337074,0.999556
0.28163663,0.21493293,0.09030927,0.34125903,0.23727915,0.60816145,0.9847408,0.99790967
1.6110247,1.2215602,5.5764413,2.4300556,0.84419906,0.23209605,0.49579352,0.7216538
0.49837795,0.24564838,0.2606832,0.7847331,0.2875634,0.6190576,0.88759285,0.96567786
0.4434968,0.29304078,0.22903337,0.63289183,0.3146807,0.49518323,0.8643509,0.9599316
0.4426698,0.20554616,0.192392,0.68769044,0.23249777,0.7057525,0.932736,0.99445957
0.5408807,0.37552404,0.4540312,0.80241424,0.39736304,0.546456,0.7684948,0.8244846
2.0690186,1.6495796,11.59753,3.7450418,0.9798959,0.3348229,0.5342867,0.73664826
1.11083,1.2549111,4.6728835,1.883588,0.845498,0.35232264,0.6329909,0.79276437
0.791975,0.40355983,0.69930655,1.1443784,0.41386804,0.42291245,0.8431334,0.8897571
0.22709501,0.20973474,0.15018806,0.3903124,0.28146288,0.75049543,0.8789049,0.9295332
0.4372677,0.33011636,0.36141056,0.63866735,0.38983855,0.6337245,0.81899613,0.91501874
0.6549775,0.32403615,0.45271015,0.97253484,0.41473618,0.5859432,0.73965776,0.83123237
0.70596874,0.487152,0.65402234,0.9583671,0.5239576,0.47480372,0.6258569,0.7407877
0.86471975,0.8132622,2.2291367,1.4490161,0.66741496,0.27071217,0.76458085,0.8237685
2.0497825,2.056437,14.834609,3.6723497,1.1089953,0.14906883,0.4076585,0.580205
0.6998278,0.4306048,0.8674574,1.2072047,0.44190532,0.5548508,0.7966768,0.84739596
0.6697815,0.57091564,1.2258755,1.1148916,0.55678207,0.52645165,0.7365755,0.87270737
0.45232782,0.25629306,0.21416223,0.68792564,0.28188622,0.57349783,0.8452777,0.9990947
3.3291726,2.4838104,41.549534,7.4214892,1.1195724,0.2473019,0.63714147,0.7597973
0.9657641,0.7583916,2.123442,1.584037,0.6597011,0.3580637,0.6005989,0.815541
2.6044936,1.8686446,24.784433,5.8036404,1.0019702,0.4112184,0.67215616,0.78888065
0.11178979,0.09152373,0.022423364,0.167586,0.12445955,0.8723908,1.0,1.0
0.31399563,0.2994598,0.31104726,0.5497157,0.3572741,0.72554797,0.86234176,0.8946563
0.13875219,0.17549409,0.04823323,0.19405042,0.21008033,0.780532,0.9325564,0.99999994
0.42835692,0.7228872,0.44292232,0.51594776,0.6017374,0.3698088,0.5332332,0.6537453
0.40147248,0.25105345,0.22016849,0.59722286,0.2844793,0.6511618,0.8690672,0.9509105
0.48190957,0.30474293,0.46404848,0.8650046,0.35207558,0.73140204,0.84978545,0.8810275
0.14163837,0.19620562,0.050776128,0.19009078,0.22691366,0.7112734,0.93230516,1.0
0.62886274,0.4980314,1.321658,1.2920495,0.5068228,0.6454817,0.8265488,0.84639025
0.6356299,0.3360948,0.51468503,1.0379454,0.37307298,0.53636134,0.81108195,0.9134566
0.36299613,0.2456877,0.23388135,0.59657097,0.2884129,0.7098363,0.8722659,0.9351569
0.8416649,0.5642881,1.893033,1.7239091,0.54899836,0.6074395,0.7635919,0.8340154
0.15663858,0.22919783,0.074262194,0.2235709,0.26208782,0.73289645,0.87668335,0.97986764
0.14500493,0.19267638,0.05377069,0.20024502,0.22326617,0.76666814,0.92329144,1.0
0.2780443,0.2027564,0.16970709,0.4560653,0.26047856,0.82873785,0.9050909,0.9557703
0.79684603,0.5481505,1.7904758,1.6602459,0.5390969,0.6337347,0.75550234,0.8343614
0.5994109,0.41403303,0.7670574,1.0371557,0.4428034,0.65570986,0.80173045,0.844531
0.45522904,0.3226725,0.42948505,0.76277906,0.3671323,0.73639625,0.8397908,0.8553789
1.0361971,0.7103688,1.825788,1.548613,0.6388179,0.33101678,0.6358063,0.7968882
0.5168858,0.45190498,0.7854175,0.94181883,0.4749715,0.6376962,0.7981133,0.83752596
0.5334421,0.38707107,0.46936986,0.7870415,0.41076955,0.4968465,0.76690006,0.91865885
0.55302095,0.37162417,0.4564585,0.9109837,0.378112,0.48393396,0.790599,0.86698806
0.3605098,0.35635096,0.28433943,0.518262,0.39279303,0.49474233,0.80692345,0.88849556
0.78177917,0.71720165,1.8534203,1.3307334,0.6231289,0.49551582,0.7094139,0.80720896
0.30700994,0.28092575,0.1507937,0.40145883,0.32530722,0.49069887,0.83160514,0.96156996
0.26555175,0.18473923,0.14699738,0.51689965,0.30113503,0.77693725,0.85072803,0.95634264
0.4069808,0.35615906,0.40401584,0.65951234,0.39549348,0.61436564,0.8300691,0.85860294
0.18819049,0.25777647,0.12592337,0.30065808,0.300099,0.7331346,0.8734834,0.9246684
0.35759962,0.4255655,0.36650243,0.5579297,0.4464837,0.5984275,0.6951226,0.8044776
0.38481313,0.34940767,0.24539463,0.5171433,0.3877958,0.46545145,0.7593269,0.88840693
0.43473417,0.45548588,0.66255105,0.7885627,0.47363153,0.68487394,0.792709,0.8388546
0.15478948,0.21008737,0.110351294,0.27770257,0.27263683,0.82328266,0.90719575,0.93105614
0.12840782,0.20248325,0.058674883,0.19367075,0.23971502,0.7696191,0.8917243,1.0
0.3763784,0.3777199,0.46338227,0.6643022,0.4154521,0.6676381,0.8400659,0.87397367
0.44182324,0.4023942,0.4510695,0.7076857,0.42449546,0.68045044,0.7118225,0.8059387
0.7039253,0.78409004,1.4831892,1.0609527,0.65142447,0.4239739,0.68202525,0.76184756
0.33929348,0.3488476,0.34360412,0.5793334,0.38363105,0.59926754,0.84710634,0.89297193
0.34150663,0.24095225,0.23516452,0.5967549,0.32220235,0.73524904,0.8215866,0.8943011
0.14020436,0.2530548,0.062877655,0.19024453,0.27652296,0.58572733,0.9054074,0.9797407
0.37375888,0.3564319,0.4128786,0.6587606,0.39219052,0.63102037,0.8379779,0.8755896
0.5798635,0.47828004,1.0688237,1.1308903,0.49952084,0.7464123,0.8113177,0.82969904
0.6557605,0.48963585,1.3713893,1.3602194,0.50069606,0.6931297,0.8407711,0.8622756
0.12023911,0.120823786,0.025804443,0.16133046,0.14552693,0.8654272,0.99993575,0.99999994
0.27036768,0.34422156,0.1938857,0.38597667,0.39618418,0.52842176,0.6990638,0.8962049
0.3093269,0.48151654,0.27109694,0.42573702,0.44834548,0.2609558,0.7171326,0.8942828
0.22566545,0.25451255,0.08299079,0.26745152,0.27448142,0.56729084,0.8966361,0.99387884
0.3376038,0.2711011,0.19551706,0.48758656,0.29706964,0.65108615,0.88526833,0.9493831
0.12608851,0.20471002,0.0540369,0.18269888,0.23822184,0.76484734,0.8945801,1.0
0.34967986,0.29443216,0.38066232,0.66928923,0.35736305,0.7481238,0.8744626,0.89216757
0.5419312,0.29534274,0.44900137,0.9126762,0.3347819,0.688487,0.8595949,0.89509046
0.49229908,0.2740573,0.3165578,0.794524,0.3024339,0.62532365,0.8788663,0.9372413
0.73304766,0.3518454,0.4120092,0.9762581,0.35172182,0.44526732,0.7541991,0.9646569
0.35768488,0.20644528,0.24454461,0.6407805,0.26652625,0.7806554,0.8796609,0.9585672
0.9384109,0.6329083,3.6975026,2.1192796,0.5737326,0.6424927,0.84799314,0.8913486
0.9752493,0.42954877,1.5613663,1.7989762,0.46441275,0.63579965,0.84287655,0.8666356
0.77268666,0.4018229,0.84655076,1.2784997,0.43262655,0.5567847,0.79212403,0.83754754
0.6623873,0.33850765,0.52943206,1.0631169,0.35287774,0.51363695,0.8450346,0.9293793
0.6002116,0.2822026,0.2525594,0.73612726,0.31047735,0.4422174,0.84165317,0.9969472
0.93745744,0.5424908,1.6689947,1.6568646,0.51900786,0.5821143,0.73696655,0.8722259
1.0002308,0.5084878,1.2794492,1.7392519,0.48958075,0.5129263,0.7072015,0.74098754
0.6235703,0.38610935,1.2164482,1.3989908,0.44159567,0.7820243,0.8684674,0.8732984
0.6939061,0.37358359,0.88019884,1.2595649,0.41960934,0.679099,0.7975769,0.87225723
0.97283435,0.47490582,2.1436589,2.1037762,0.49270716,0.6879692,0.85969496,0.8728159
0.88284034,0.51429176,1.3998196,1.5692079,0.49556026,0.4041907,0.80852807,0.86573076
0.68665916,0.34141812,0.83041275,1.3025067,0.38749287,0.64846176,0.84239477,0.87884575
0.2990242,0.31894132,0.25007516,0.4640995,0.35778496,0.6884134,0.8589042,0.8776498
0.4750388,0.34349853,0.753541,0.9720573,0.42106387,0.7070393,0.84309417,0.89131826
1.4571782,0.8162091,3.4902794,2.6470513,0.67581755,0.2891452,0.4332104,0.75016063
0.63262266,0.6382542,1.026066,0.9945506,0.57783514,0.43732804,0.73220104,0.76822597
0.20621838,0.2539588,0.10928518,0.29648882,0.28721976,0.6384359,0.8479348,0.9903881
1.4838233,0.8273945,5.2905774,3.081099,0.6808815,0.47472113,0.8155874,0.8278043
0.41978943,0.34348294,0.28974664,0.62327665,0.34848756,0.34497938,0.8959038,0.93820953
1.0046695,0.7454351,1.9663873,1.5899657,0.6592997,0.3523076,0.6801053,0.7503668
0.088962585,0.23380116,0.04872425,0.13586247,0.27247137,0.7345581,0.8648275,0.95981854
1.0477384,0.7495035,1.5179296,1.705727,0.65335745,0.26337653,0.40305275,0.5570194
0.104420245,0.26004246,0.064497,0.16065326,0.29706782,0.72244716,0.8413664,0.93393826
0.48077196,0.4830824,0.41711572,0.66664505,0.46431592,0.2678789,0.6977224,0.8384104
0.46701562,0.41691548,0.553729,0.7764751,0.43657497,0.61399716,0.8063322,0.835683
0.95614666,0.6160118,2.2460551,1.9332185,0.5717926,0.46840647,0.77838355,0.84249413
0.80675775,0.60283434,1.5720092,1.3984681,0.60034436,0.5312045,0.6831228,0.7525761
1.0778627,0.6499868,2.6659865,2.1118205,0.59622747,0.5071403,0.78664607,0.8412974
0.4387989,0.2865928,0.2597321,0.6476224,0.31691793,0.54838985,0.8302196,0.9458946
1.113788,0.53877246,1.7079928,2.00438,0.49681398,0.37050837,0.73288214,0.86854637
0.43822247,0.47144115,0.35893717,0.5613563,0.45518395,0.27272493,0.78341216,0.8222584
1.2210923,0.6741051,2.064494,1.9365941,0.58450615,0.20323388,0.72182333,0.8098506
0.5010678,0.33962417,0.4897184,0.8589277,0.4561755,0.6501974,0.7730192,0.8105817
0.36119273,0.18603858,0.11406323,0.495018,0.21960345,0.6812861,0.9553424,0.99964744
1.1325655,0.53732836,1.1693115,1.531636,0.5284625,0.24551505,0.62041235,0.85628754
0.526675,0.3448719,0.4338315,0.8456791,0.3691406,0.6035932,0.79010916,0.89280885
0.6599053,0.35502654,0.45539558,0.89893323,0.3913994,0.4815163,0.7501097,0.8909159
0.25266835,0.1738802,0.072219074,0.32727388,0.193442,0.7412402,0.97686005,0.99847656
0.98206156,0.3528215,0.9606825,1.5799649,0.38269147,0.6469884,0.8344052,0.9004258
0.6102409,0.31002226,0.3774997,0.88045245,0.34051368,0.4775976,0.81569594,0.91960055
0.50977623,0.53050476,1.6864446,1.2766283,0.54503775,0.792777,0.8639812,0.872059
0.46882722,0.8876701,1.1734115,0.7095841,0.71134925,0.36014345,0.68592244,0.79804975
0.25605768,0.29959634,0.22704697,0.43378434,0.35435823,0.7284844,0.83334035,0.84683627
0.5229355,0.44642687,0.5464597,0.78307235,0.47183362,0.37646136,0.7412048,0.84723425
0.20919032,0.3142039,0.14927262,0.29257372,0.35922784,0.63188314,0.8404392,0.88640976
0.67194575,0.8328526,1.5482879,1.131577,0.6804746,0.3516691,0.575187,0.7137566
1.384907,1.3535472,7.214303,2.5408058,0.874434,0.22920762,0.5505069,0.80006725
0.39700916,0.304353,0.6213544,0.90718585,0.38888085,0.8055298,0.85013056,0.869546
0.30009642,0.27092382,0.15502548,0.43088788,0.2958316,0.4116846,0.9108748,0.9731239
0.6232262,0.5343735,0.7644958,0.93901384,0.52280563,0.31196868,0.7183839,0.8046215
0.37398684,0.3805565,0.6582577,0.79769534,0.43687144,0.8014738,0.85005414,0.8666082
1.9045225,1.3868778,10.768573,3.7946808,0.8806602,0.20409712,0.7241401,0.8159037
0.15173571,0.16055201,0.046613958,0.22629458,0.23318684,0.7260053,0.91178626,0.99397457
0.39211056,0.49160936,0.47645566,0.61844105,0.47784948,0.43477508,0.6998166,0.852141
0.43505234,0.4389502,1.1877087,1.0673009,0.47271362,0.76024175,0.8706514,0.8891169
0.6811552,0.42062995,0.87752503,1.1807592,0.44644132,0.6430271,0.81687915,0.8359177
0.78712153,0.6019009,1.8993913,1.5759729,0.57630473,0.72253203,0.7724406,0.82285196
0.1874414,0.21664849,0.094691634,0.28533125,0.26459023,0.70928955,0.8635661,0.9781291
0.54299265,0.3544141,0.5729611,0.95806164,0.38777754,0.5962988,0.81581616,0.8943064
0.7486832,0.72091097,0.8652923,0.9510105,0.61429095,0.1302153,0.43304875,0.73460925
